source,n_false,n_total,false_ind,false_ind_smoothed
Betsy Miller-Jones,1,1,1.0,0.5089723573851558
Anissa Naouai,0,1,0.0,0.373647786137378
David Boies,1,1,1.0,0.5089723573851558
Will Wynn,1,1,1.0,0.5089723573851558
Georgia Department of Public Health,0,1,0.0,0.373647786137378
National Partnership for Women & Families,0,1,0.0,0.373647786137378
John E. Sununu,1,1,1.0,0.5089723573851558
Genevieve Wood,0,1,0.0,0.373647786137378
Alisha Thomas Morgan,0,1,0.0,0.373647786137378
Andy Duyck,0,1,0.0,0.373647786137378
Charles Koch,2,2,1.0,0.5675002065046645
Kentucky Opportunity Coalition,1,1,1.0,0.5089723573851558
Kesha Rogers,1,2,0.5,0.4483055949593076
Arian Foster,0,1,0.0,0.373647786137378
Nancy Grace,2,2,1.0,0.5675002065046645
CATPAC,1,1,1.0,0.5089723573851558
Steven Rattner,0,2,0.0,0.3291109834139506
Heidi Heilman,0,1,0.0,0.373647786137378
Chris Chocola,0,1,0.0,0.373647786137378
John McCallum,0,1,0.0,0.373647786137378
Ilyse Hogue,0,1,0.0,0.373647786137378
Florida Stop Common Core Coalition,1,2,0.5,0.4483055949593076
Matt Damon,0,1,0.0,0.373647786137378
Jimmie Massie,1,1,1.0,0.5089723573851558
Barbara  Sharief,1,1,1.0,0.5089723573851558
Linda Koop,0,1,0.0,0.373647786137378
Greg Morris,0,1,0.0,0.373647786137378
James Moore,0,1,0.0,0.373647786137378
Now or Never PAC,1,1,1.0,0.5089723573851558
Hemant Mehta,0,1,0.0,0.373647786137378
Nick Rahall,1,1,1.0,0.5089723573851558
Janet Murguía,0,1,0.0,0.373647786137378
Rock the Vote,0,1,0.0,0.373647786137378
Patrick Moore,1,1,1.0,0.5089723573851558
Dan Pfeiffer,0,1,0.0,0.373647786137378
Seneca Jones,0,1,0.0,0.373647786137378
Michael Reagan,1,1,1.0,0.5089723573851558
John Morgan,2,2,1.0,0.5675002065046645
Brian Clem,0,1,0.0,0.373647786137378
ChangeAustin.org,0,1,0.0,0.373647786137378
John Bolton,0,1,0.0,0.373647786137378
Michael Cerullo,1,1,1.0,0.5089723573851558
Chuck Hagel,0,1,0.0,0.373647786137378
Russia Today,0,1,0.0,0.373647786137378
American Petroleum Institute,0,1,0.0,0.373647786137378
Steve McQueen,0,1,0.0,0.373647786137378
Virginia Interfaith Center for Public Policy,0,1,0.0,0.373647786137378
David Ignatius,0,1,0.0,0.373647786137378
Bing West,0,1,0.0,0.373647786137378
Maxey Scherr,0,1,0.0,0.373647786137378
Texas Liberty PAC,1,1,1.0,0.5089723573851558
Mothers Against Drunk Driving,0,1,0.0,0.373647786137378
Gordon Challstrom,0,1,0.0,0.373647786137378
Dan Branch,0,1,0.0,0.373647786137378
Kai Ryssdal,1,1,1.0,0.5089723573851558
Lauren Kane,0,1,0.0,0.373647786137378
Wolf Blitzer,0,1,0.0,0.373647786137378
Peggy Noonan,0,1,0.0,0.373647786137378
Steve Forbes,0,1,0.0,0.373647786137378
Jonathan Boucher,1,1,1.0,0.5089723573851558
Chris Stirewalt,0,1,0.0,0.373647786137378
American Life League,1,1,1.0,0.5089723573851558
Oregon Citizens Lobby,1,1,1.0,0.5089723573851558
Clay Aiken,0,1,0.0,0.373647786137378
Sly James,1,1,1.0,0.5089723573851558
Ari Melber,0,2,0.0,0.3291109834139506
Hugh Fitzsimons,0,1,0.0,0.373647786137378
Cecile Richards,0,1,0.0,0.373647786137378
Hugh Thompson,0,1,0.0,0.373647786137378
Candy Crowley,0,1,0.0,0.373647786137378
Keith Ellison,0,1,0.0,0.373647786137378
Daniel Harrop,0,1,0.0,0.373647786137378
Mr. Conservative,2,2,1.0,0.5675002065046645
Raphael Warnock,0,1,0.0,0.373647786137378
Roger Goodell,0,2,0.0,0.3291109834139506
Joel Klatt,0,1,0.0,0.373647786137378
Charley English,1,1,1.0,0.5089723573851558
Marshall Faulk,0,1,0.0,0.373647786137378
Curtis Martin,1,1,1.0,0.5089723573851558
Mark Schlereth,0,1,0.0,0.373647786137378
Wayne Thorburn,0,1,0.0,0.373647786137378
Ian Prior,0,1,0.0,0.373647786137378
Marc Thiessen,1,1,1.0,0.5089723573851558
Justin Barasky,1,1,1.0,0.5089723573851558
Rick Allen,1,1,1.0,0.5089723573851558
Richard August,0,1,0.0,0.373647786137378
Patty Murray,0,1,0.0,0.373647786137378
Desmond Meade,0,1,0.0,0.373647786137378
Josh Fox,0,1,0.0,0.373647786137378
Florida for All,1,1,1.0,0.5089723573851558
Steven King,0,1,0.0,0.373647786137378
Bob Terry,1,1,1.0,0.5089723573851558
Bob Kincaid,1,1,1.0,0.5089723573851558
"Democratic Hispanic Caucus, Miami-Dade Chapter",1,1,1.0,0.5089723573851558
Vladimir Putin,1,2,0.5,0.4483055949593076
David Cullen,1,1,1.0,0.5089723573851558
Nicholas Gorham,0,1,0.0,0.373647786137378
Lisa Bloom,0,1,0.0,0.373647786137378
Rhode Island Senate,0,1,0.0,0.373647786137378
Andrea Tantaros,1,1,1.0,0.5089723573851558
Texans for Reliable Power,0,1,0.0,0.373647786137378
Mike Scott,0,1,0.0,0.373647786137378
Chris Murphy,0,1,0.0,0.373647786137378
Scott Turner,1,1,1.0,0.5089723573851558
Bill Post,1,1,1.0,0.5089723573851558
Rana Foroohar,0,1,0.0,0.373647786137378
Kathleen Peters,2,3,0.6666666666666666,0.5070612390825165
Atlanta Police Foundation,0,1,0.0,0.373647786137378
U.S. Census Bureau,0,1,0.0,0.373647786137378
Gene Sperling,1,2,0.5,0.4483055949593076
Ian Bremmer,0,1,0.0,0.373647786137378
Glenn Greenwald,0,1,0.0,0.373647786137378
Jonathan Harris,0,1,0.0,0.373647786137378
Marie Corfield,0,1,0.0,0.373647786137378
For Our Daughters RI,1,1,1.0,0.5089723573851558
Kimberly Nelson,0,1,0.0,0.373647786137378
David Rible,0,1,0.0,0.373647786137378
Teresa Ghilarducci,0,1,0.0,0.373647786137378
Ken Hagan,1,1,1.0,0.5089723573851558
Revitalize Cobb,1,2,0.5,0.4483055949593076
Dennis Hastert,0,1,0.0,0.373647786137378
Jack Roberts,1,1,1.0,0.5089723573851558
National Federation of the Blind,0,1,0.0,0.373647786137378
Vicki Shabo,0,1,0.0,0.373647786137378
Eugene Yu,0,1,0.0,0.373647786137378
Traditional Values Coalition,1,1,1.0,0.5089723573851558
Sam Houston,0,1,0.0,0.373647786137378
ECONorthwest,1,1,1.0,0.5089723573851558
Howard Fineman,0,1,0.0,0.373647786137378
Generation Opportunity,0,1,0.0,0.373647786137378
Senate Conservatives Fund,0,1,0.0,0.373647786137378
Oregon Business Association,0,1,0.0,0.373647786137378
Doctors for a Healthy Georgia,0,1,0.0,0.373647786137378
David Madland,0,1,0.0,0.373647786137378
Heritage Foundation,0,1,0.0,0.373647786137378
Cover Oregon,0,1,0.0,0.373647786137378
Ezekiel Emanuel,1,2,0.5,0.4483055949593076
James Capretta,0,1,0.0,0.373647786137378
Freedom and Responsibility PAC,1,1,1.0,0.5089723573851558
Timothy Dolan,0,1,0.0,0.373647786137378
Carla Axtman,1,1,1.0,0.5089723573851558
Joseph Henchman,1,1,1.0,0.5089723573851558
Obama's heckler,1,1,1.0,0.5089723573851558
John Loud,0,1,0.0,0.373647786137378
Grady Judd,0,1,0.0,0.373647786137378
Causa Oregon,0,1,0.0,0.373647786137378
Senfronia Thompson,0,1,0.0,0.373647786137378
Pat McCrory,1,1,1.0,0.5089723573851558
Jody Conradt,1,1,1.0,0.5089723573851558
Mike Plant,0,1,0.0,0.373647786137378
City of Austin,1,2,0.5,0.4483055949593076
Elisabeth Hasselbeck,1,1,1.0,0.5089723573851558
Allan Levene,0,1,0.0,0.373647786137378
Karl King,1,1,1.0,0.5089723573851558
Larry Ashley,1,1,1.0,0.5089723573851558
Ellen Qualls,0,1,0.0,0.373647786137378
Goldie Taylor,1,1,1.0,0.5089723573851558
Miriam Martinez,1,1,1.0,0.5089723573851558
Steve Israel,0,1,0.0,0.373647786137378
Michael Mule',0,1,0.0,0.373647786137378
Jay Leno,1,1,1.0,0.5089723573851558
Frank  Fahrenkopf,1,1,1.0,0.5089723573851558
Dennis Linthicum,0,1,0.0,0.373647786137378
Hilary Rosen,0,1,0.0,0.373647786137378
Steve Leslie,0,1,0.0,0.373647786137378
Coalition for Fair Budget Priorities,0,1,0.0,0.373647786137378
Sid Covington,0,1,0.0,0.373647786137378
Brad Blakeman,0,1,0.0,0.373647786137378
Janet  Bewley,0,1,0.0,0.373647786137378
Branko Radulovacki,1,1,1.0,0.5089723573851558
Jan Crawford,0,1,0.0,0.373647786137378
Friends of Clearwater PAC,1,1,1.0,0.5089723573851558
Matt Rinker,1,1,1.0,0.5089723573851558
Suzanne Somers,0,1,0.0,0.373647786137378
Julie Parrish,1,1,1.0,0.5089723573851558
League of Women Voters of Florida,0,1,0.0,0.373647786137378
Daniel Llanes,1,1,1.0,0.5089723573851558
Rhode Island Tea Party,1,1,1.0,0.5089723573851558
Independent Texans,0,1,0.0,0.373647786137378
John Barge,0,1,0.0,0.373647786137378
Nick Gillespie,0,1,0.0,0.373647786137378
Amardeep Kaleka,1,1,1.0,0.5089723573851558
Diane  Ravitch,1,1,1.0,0.5089723573851558
Nancy Jester,0,1,0.0,0.373647786137378
Paul LePage,1,1,1.0,0.5089723573851558
Sam Stein,0,1,0.0,0.373647786137378
Tom Colicchio,1,1,1.0,0.5089723573851558
Maria Bartiromo,1,1,1.0,0.5089723573851558
Sandra Stotsky,1,1,1.0,0.5089723573851558
Public comments at a Common Core hearing,1,1,1.0,0.5089723573851558
Tim Curtis,1,1,1.0,0.5089723573851558
Milly Silva,0,1,0.0,0.373647786137378
Evan Feinberg,1,1,1.0,0.5089723573851558
Mick Mulvaney,1,1,1.0,0.5089723573851558
Steve Spinnett,1,1,1.0,0.5089723573851558
Fact Check Florida,1,1,1.0,0.5089723573851558
Jennifer Parrish,1,1,1.0,0.5089723573851558
Citizens for Fairness,1,1,1.0,0.5089723573851558
Bill Burton,0,1,0.0,0.373647786137378
Rick North,0,1,0.0,0.373647786137378
Bill Powell,1,1,1.0,0.5089723573851558
Chris Latvala,0,1,0.0,0.373647786137378
Dennis Ross,0,1,0.0,0.373647786137378
League of Women Voters of Texas Education Fund,0,1,0.0,0.373647786137378
Georgia Gun Owners,1,1,1.0,0.5089723573851558
John Scocos,0,1,0.0,0.373647786137378
Deadspin,0,1,0.0,0.373647786137378
Grover Fugate,0,1,0.0,0.373647786137378
NH AFL-CIO,1,1,1.0,0.5089723573851558
David Watts,0,1,0.0,0.373647786137378
Texans for America's Future PAC,1,1,1.0,0.5089723573851558
Oregon 2014,0,1,0.0,0.373647786137378
The Political Line,1,1,1.0,0.5089723573851558
Eleanor Holmes Norton,0,1,0.0,0.373647786137378
John Currie,0,1,0.0,0.373647786137378
Joe Atkins,0,1,0.0,0.373647786137378
Chris  Kapenga,1,1,1.0,0.5089723573851558
University of Oregon,0,1,0.0,0.373647786137378
Oregon Center for Public Policy,0,1,0.0,0.373647786137378
Menominee Indian Tribe of Wisconsin,0,1,0.0,0.373647786137378
Ted Yoho,1,1,1.0,0.5089723573851558
Libertarian Party of Broward County,1,1,1.0,0.5089723573851558
Raul Torres,0,1,0.0,0.373647786137378
Campaign for Liberty - Georgia,1,1,1.0,0.5089723573851558
James O'Neil,1,1,1.0,0.5089723573851558
Frank Annunziato,0,1,0.0,0.373647786137378
Sal Esquivel,1,1,1.0,0.5089723573851558
Jeffrey Grybowski,0,1,0.0,0.373647786137378
Ernest Moniz,0,1,0.0,0.373647786137378
